timestep,node,infected,risky
36,203055322,1,0
36,220555487,1,0
36,174031072,1,0
36,210137314,1,0
36,33155302,1,0
36,14051566,1,0
36,224954611,1,0
36,159654132,1,0
36,1962233,1,0
36,189401341,1,0
36,208840957,1,0
36,208066820,1,0
36,217663750,1,0
36,10066189,0,1
36,208083240,1,0
36,187572521,1,0
36,209099058,1,0
36,6961459,1,0
36,210807107,1,0
36,203192644,1,0
36,188348741,1,0
36,198117708,1,0
36,109089102,1,0
36,185532751,1,0
36,8921426,1,0
36,191512916,1,0
36,37118292,1,0
36,213901653,1,0
36,174057822,1,0
36,191220068,1,0
36,45298022,1,0
36,13678954,1,0
36,7559534,1,0
36,15284591,1,0
36,215179635,1,0
36,194742643,1,0
36,191621498,1,0
36,211190144,1,0
36,5173635,1,0
36,28608902,1,0
36,93983122,1,0
36,207499677,1,0
36,228370847,1,0
36,41855402,1,0
36,146112942,1,0
36,210649524,1,0
36,635319,1,0
36,13273531,1,0
36,5579198,1,0
36,220297664,1,0
36,8079808,1,0
36,71424452,1,0
36,150907332,1,0
36,6603223,1,0
36,208253400,1,0
36,10553819,1,0
36,229693920,1,0
36,209660386,1,0
36,190761456,1,0
36,130988532,1,0
36,205535742,1,0
36,13687304,1,0
36,226310667,1,0
36,64455192,1,0
36,226128410,1,0
36,207583772,0,1
36,32809502,1,0
36,224336417,1,0
36,195951151,1,0
36,125274672,1,0
36,53516852,1,0
36,211006026,1,0
36,233859668,1,0
36,110832222,1,0
36,137261662,1,0
36,195301990,1,0
36,212243049,1,0
36,179884652,0,1
36,227414637,1,0
36,222288505,1,0
36,212054650,1,0
36,177009282,0,1
36,209447556,1,0
36,229831302,1,0
36,85715592,1,0
36,13582987,1,0
36,11416204,1,0
36,184586892,1,0
36,200790668,1,0
36,8473236,1,0
36,201800343,1,0
36,33198752,1,0
36,121705122,1,0
36,195574437,1,0
36,4602540,1,0
36,57041582,1,0
36,181531312,1,0
36,183556787,1,0
36,9702068,1,0
36,44927672,1,0
36,228682424,1,0
36,223312572,1,0
36,196725445,1,0
36,58950342,1,0
36,207563463,1,0
36,12229328,1,0
36,109826772,1,0
36,195654361,0,1
36,9745115,1,0
36,13501170,1,0
36,161561332,1,0
36,205257465,1,0
36,137411322,1,0
36,33628922,1,0
36,207788795,1,0
36,203281152,1,0
36,227480320,1,0
36,209216260,1,0
36,12757769,1,0
36,99924752,1,0
36,40221462,1,0
36,213568281,1,0
36,200735518,1,0
36,223910698,0,1
36,41954092,1,0
36,212038445,1,0
36,198380339,1,0
36,6765365,1,0
36,11221820,1,0
36,149975872,1,0
36,226437965,1,0
36,222712658,0,1
36,9278294,1,0
36,223738717,1,0
36,223646557,1,0
36,47618912,1,0
36,216267622,1,0
36,210561896,0,1
36,227869544,1,0
36,10234731,1,0
36,207401844,1,0
36,131523452,1,0
36,192033663,1,0
36,119628682,1,0
36,98198412,0,1
36,189633429,1,0
36,216955806,1,0
36,33659822,1,0
36,202787758,1,0
36,13702065,1,0
36,216421300,1,0
36,233675700,1,0
36,14390209,0,1
36,190026711,1,0
36,229188569,1,0
36,208350173,1,0
36,51485662,1,0
36,229692381,1,0
36,4088809,1,0
36,38591482,1,1
36,208176128,1,0
36,140274692,1,0
36,193248264,1,0
36,91626512,1,0
36,198188049,1,0
36,111592472,0,1
36,190147610,1,0
36,213568542,1,0
36,204524586,1,0
36,7726130,1,0
36,3380276,1,0
36,205704257,1,0
36,154920002,1,0
36,14160964,1,0
36,124310602,1,0
36,81970252,1,0
36,206296158,1,0
36,9340001,1,0
36,126323812,1,0
36,185422955,1,0
36,184792175,1,0
36,201774191,1,0
36,10083446,0,1
36,72379512,1,0
36,100099192,1,0
36,59892862,1,0
36,221385858,1,0
36,215876742,1,0
36,216034438,1,0
36,205677713,0,1
36,198067348,1,0
36,83029142,1,1
36,183223448,1,0
36,192965786,1,0
36,49743012,1,0
36,13667508,1,0
36,229717183,1,0
36,183297218,1,0
36,207287492,1,0
36,209407174,1,0
36,45178062,1,0
36,213200089,1,0
36,81196252,1,0
36,185591004,1,0
36,189574367,1,0
36,35218662,1,0
36,212577516,1,0
36,58756332,1,0
36,5985520,1,0
36,195757297,1,0
36,235689203,1,0
36,82238712,1,0
36,218975482,1,0
36,103496962,1,0
36,152786182,1,0
36,46486792,1,0
36,220902665,1,0
36,225555724,1,0
36,115037452,1,0
36,207265038,1,0
36,161041682,1,0
36,191966482,1,0
36,220867862,1,0
36,3710232,1,0
36,188527897,1,0
36,190717209,1,0
36,182574366,1,0
36,205874466,1,0
36,53695782,1,0
36,190055719,1,0
36,10716469,0,1
36,43871542,1,0
36,188671296,1,0
36,221259073,1,1
36,212770120,0,1
36,218062154,1,0
36,58619242,1,0
36,28245362,1,0
36,14173571,1,0
36,211363204,1,0
36,11462026,1,0
36,202597783,1,0
36,207420826,1,1
36,3614107,1,0
36,212108700,1,0
36,11742625,1,0
36,197066151,1,0
36,35235252,1,0
36,9831878,1,0
36,8979910,1,0
36,10743245,1,0
36,140103122,1,0
36,96869842,1,0
36,113362402,1,0
36,9999847,1,0
36,118484462,0,1
36,216780271,1,0
36,8809972,1,0
36,216927741,1,0
36,205954558,1,0
36,11107841,0,1
36,210818574,1,0
36,113655312,1,0
36,208352792,1,0
36,10055195,1,0
36,224165408,1,0
36,208188965,1,0
36,208389674,1,0
36,229418539,1,0
36,9043499,1,0
36,208125485,1,0
36,182763054,1,0
36,58682932,1,0
36,225949237,1,0
36,209432118,1,0
36,206624315,1,0
36,195288637,1,0
36,206282306,1,0
36,223348295,1,0
36,211621454,1,0
36,2573903,1,0
36,216186447,1,0
36,199104094,1,0
36,41473632,1,0
36,34633322,1,0
36,211377778,1,0
36,104091252,1,0
36,70403712,1,0
36,233387655,1,0
36,179019412,1,0
36,183015093,1,1
36,198399671,1,0
36,9475768,1,0
36,187025081,1,0
36,9422523,1,0
36,17319611,0,1
36,219764412,1,0
36,4720318,1,0
36,204097214,1,0
36,227530431,1,0
36,188589763,1,0
36,209360581,1,0
36,32671432,1,0
36,50452172,1,0
36,74272472,1,0
36,161847002,1,0
36,62662372,1,0
36,9455335,1,0
36,217476844,0,1
36,211400429,1,0
36,10514162,1,0
36,10878718,1,0
36,189431560,1,0
36,28294922,1,0
36,6055703,1,0
36,177731352,1,0
36,202919711,1,0
36,221724454,1,0
36,204318533,1,0
36,31901512,0,1
36,1726285,1,0
36,221830992,1,0
36,72367952,1,0
36,13614935,1,0
36,11173720,1,0
36,224483168,1,0
36,221437801,1,0
36,186247021,1,0
36,190076793,1,0
36,183119747,1,0
36,5166997,1,0
36,211611544,1,0
36,110905242,1,0
36,5838751,1,0
36,198309808,1,0
36,214323124,1,0
36,13260727,1,0
36,137230272,1,0
36,238696387,1,0
36,192419782,1,0
36,216092618,1,0
36,45002702,1,0
36,206280668,1,0
36,237311969,1,0
36,187496418,1,0
36,8869875,1,0
36,226897907,1,0
36,196614133,1,0
36,195569654,1,0
36,217679870,1,0
36,228655199,1,0
36,210011139,1,0
36,213008387,1,0
36,13018119,1,0
36,30936082,1,0
36,26706942,1,0
36,227805212,1,0
36,172136492,1,0
36,205502516,0,1
36,206590005,1,0
36,149104712,1,0
36,3834957,1,0
36,53054542,1,0
36,53452882,1,0
36,21489751,1,0
36,93765722,1,0
36,184029284,1,0
36,100333672,1,0
36,14631019,1,0
36,202105967,1,0
36,97593462,1,0
36,10575998,1,0
36,4695167,1,0
36,48947332,1,0
36,224332940,1,0
36,188179597,1,0
36,106513552,1,0
36,7631008,1,0
36,189350049,0,1
36,197068964,1,0
36,188534952,1,0
36,185881770,1,0
36,7599276,1,0
36,155052242,1,0
36,185407708,0,1
36,205196518,1,0
36,207298792,1,0
36,208853225,0,1
36,190211306,1,0
36,185439469,1,0
36,178011382,1,0
36,197934327,1,0
36,66358532,1,0
36,201497860,1,0
36,9611536,1,0
36,207293721,1,0
36,11778333,1,0
36,20531501,1,0
36,198499631,1,0
36,207854895,1,0
36,195896627,1,0
36,190896444,1,0
36,205576520,0,1
36,16136521,1,0
36,184530249,1,0
36,213226825,1,0
36,229030228,1,0
36,205933914,1,0
36,223569254,0,1
36,199930215,1,0
36,227770731,1,0
36,182531437,1,0
36,194629997,1,0
36,150039922,1,0
36,206922099,1,0
36,73959802,1,0
36,7227770,1,0
36,185576827,1,0
36,189671808,1,0
36,83808642,1,0
36,214078851,1,0
36,190044564,1,0
36,203912599,1,0
36,13587871,1,0
36,218064297,1,0
36,144590252,1,0
36,12098992,1,0
36,25185712,1,0
36,185471408,0,1
36,227981745,1,0
36,182997429,1,0
36,61238712,1,0
36,6779322,1,0
36,198894011,1,0
36,101674432,1,0
36,59738562,1,0
36,14621123,1,0
36,219462083,1,0
36,230279623,1,0
36,123283912,1,0
36,213028297,1,0
36,183783884,1,0
36,220831181,1,0
36,28045782,1,0
36,192668123,1,0
36,12394991,1,0
36,211479025,1,0
36,215293429,1,0
36,201647608,1,0
36,202684920,1,0
36,189837818,1,0
36,198733304,1,0
36,229115387,1,0
36,14105085,1,0
36,63998462,1,0
36,14607883,1,0
36,186378767,1,0
36,59475472,1,0
36,57803282,0,1
36,8403475,1,0
36,9124374,1,0
36,220768796,1,0
36,14415392,1,0
36,218470947,1,0
36,182751789,1,0
36,29493812,1,0
36,161786432,1,0
36,214146636,1,0
36,216018514,1,0
36,10596950,1,0
36,73895512,1,0
36,15298141,1,0
36,191098462,1,0
36,183423583,0,1
36,196945510,1,0
36,179364462,1,0
36,176407152,1,0
36,199012976,1,0
36,186662514,1,0
36,195203706,1,0
36,108678782,1,0
36,199842432,1,0
36,9795205,0,1
36,9246344,1,0
36,413321,1,0
36,226206347,1,0
36,226058893,1,0
36,7964302,1,0
36,198394510,1,0
36,158069392,1,0
36,13379218,1,0
36,136264352,1,0
36,7984807,1,0
36,209843887,1,0
36,224808631,1,0
36,13533889,1,0
36,186137286,1,1
36,216963792,1,0
36,164229842,1,0
36,183381715,1,0
36,60613332,1,0
36,193563349,1,0
36,209378020,1,0
36,6595301,1,0
36,214482662,1,0
36,185874155,1,0
36,228677357,1,0
36,228848370,1,0
36,173228792,1,0
36,30753532,1,0
36,119562002,1,0
36,166085402,1,0
36,13815593,1,0
36,13125423,1,0
36,6841143,1,0
36,196792121,1,0
36,105594682,1,0
36,112175942,1,0
36,106022732,1,0
36,189613918,1,0
36,11114354,1,0
36,224506741,1,0
36,93868922,1,0
36,137821062,1,0
36,233754508,1,0
36,189397906,1,0
36,91021212,0,1
36,74011552,1,0
36,201161632,1,0
36,221735839,1,0
36,226111392,1,0
36,234595237,1,0
36,6042535,0,1
36,4128698,1,0
36,130952122,1,0
36,230694847,0,1
36,232869824,1,0
36,19658701,1,0
36,121615312,1,0
36,224399317,0,1
36,214844397,1,0
36,11901946,1,0
36,111622142,1,0
36,213745765,1,0
36,197928971,1,0
36,11863051,1,0
36,184231948,0,1
36,92069902,0,1
36,183847951,1,0
36,105281552,1,0
36,205708300,1,0
36,209074193,1,0
36,201314326,1,0
36,200526872,1,0
36,221789220,0,1
36,220484652,1,1
36,210934831,1,0
36,35074102,1,0
36,24446012,0,1
36,225240127,0,1
36,10261574,0,0
36,195158087,1,0
36,185909326,1,0
36,201390176,1,0
36,227700839,1,0
36,198396008,1,0
36,211709033,0,0
36,215523433,1,0
36,12896366,1,0
36,210080880,1,0
36,212933746,0,0
36,13985911,1,0
36,205305981,1,0
36,198097027,1,0
36,207006853,0,0
36,194290824,1,0
36,192364686,1,0
36,236261522,1,0
36,19452051,1,0
36,13724820,1,0
36,219048088,1,0
36,221314205,1,0
36,212623518,1,0
36,214769824,1,0
36,214184103,0,0
36,160278702,1,0
36,76402872,1,0
36,187749564,1,0
36,192229571,1,0
36,201336011,1,0
36,216459467,1,0
36,207762638,1,0
36,202656982,1,0
36,219747546,0,0
36,213445859,0,0
36,197731563,0,0
36,230942958,1,0
36,4801776,1,0
36,233679088,1,0
36,201454843,1,0
36,185489661,1,0
36,217228541,1,0
36,195435788,1,0
36,231331086,1,0
36,54215962,0,0
36,215840029,1,0
36,222348578,0,0
36,15519011,1,0
36,6770985,1,0
36,219288875,1,0
36,185565488,1,0
36,205993266,1,0
36,203314488,1,0
36,3914044,1,0
36,222831936,1,0
36,215738689,1,0
36,231313741,0,0
36,217865556,1,0
36,32741722,1,0
36,216750436,1,0
36,206096745,1,0
36,187174255,1,0
36,213405039,1,0
36,195523953,1,0
36,207502711,0,0
36,211053955,1,0
36,3190152,1,0
36,220850569,1,0
36,55696782,0,0
36,227473810,1,0
36,229691807,1,0
36,231316897,0,0
36,217723299,1,0
36,191112612,1,0
36,128294312,1,0
36,182121902,1,0
36,87567792,1,0
36,210754994,0,0
36,224243134,1,0
37,195657825,1,0
37,14670871,1,0
37,81247262,1,0
37,225795116,1,0
37,194923584,1,0
37,193256517,1,0
37,182873170,1,0
37,22535251,1,0
37,198233173,1,0
37,204655705,1,0
37,205233254,1,0
37,228998249,1,0
37,14486634,1,0
37,104160362,1,0
37,231320697,1,0
37,134601852,1,0
37,206261374,1,0
37,208813186,1,0
37,220028036,1,0
37,146791582,1,0
37,128674982,1,0
37,14687401,1,0
37,183528621,1,0
37,7670958,1,0
37,192867505,1,0
37,198548663,1,0
37,192404675,1,0
37,202566856,1,0
37,15359191,1,0
37,197901531,1,0
37,209775846,1,0
37,232746220,1,0
37,6515953,1,0
37,192863475,1,0
37,8813813,1,0
37,200043768,1,0
37,156626172,1,0
37,83381502,1,0
37,53566722,1,0
37,8346884,1,0
37,60857612,1,0
37,206843171,1,0
37,206400804,1,0
37,228125989,1,0
37,206900520,1,0
37,163802412,1,0
37,206286130,1,0
37,223333685,1,0
37,113528122,1,0
37,210058571,1,0
37,12266827,1,0
37,49724752,1,0
37,196386128,1,0
37,93060442,1,0
37,138128732,1,0
37,44903772,1,0
37,197541214,1,0
37,206159203,1,0
37,204184942,1,0
37,62106992,1,0
37,215952752,1,0
37,5655924,1,0
37,107126142,1,0
37,94461312,1,0
37,13962628,1,0
37,196271495,1,0
37,167296392,1,0
37,193752457,1,0
37,195390861,1,0
37,138382742,1,0
37,184704407,1,0
37,10026392,1,0
37,12258718,1,0
37,231812516,1,0
37,203836837,1,0
37,190672293,1,0
37,195145131,1,0
37,228625838,1,0
37,206179761,1,0
37,210931124,1,0
37,13991355,1,0
37,150289852,1,0
37,221838783,1,0
37,191765963,1,0
37,59162062,1,0
37,184999379,1,0
37,100343252,1,0
37,163565012,1,0
37,230837722,1,0
37,211840475,1,0
37,146451932,1,0
37,207023582,1,0
37,201948638,1,0
37,198385125,1,0
37,207908326,1,0
37,200695272,1,0
37,114757102,1,0
37,30854652,1,0
37,208625151,1,0
37,237567497,1,0
37,59264522,1,0
37,184626697,1,0
37,221998611,1,0
37,11247133,1,0
37,221191725,1,0
37,5652014,1,0
37,224386605,1,0
37,223055408,1,0
37,181292592,1,0
37,188857906,1,0
37,200625715,1,0
37,205270580,1,0
37,231054908,1,0
37,189718080,1,0
37,3612228,1,0
37,205233737,1,0
37,14229085,1,0
37,191233632,1,0
37,196669034,1,0
37,207240812,1,0
37,65072762,1,0
37,217714304,1,0
37,197598849,1,0
37,184012417,1,0
37,136097412,1,0
37,211086982,1,0
37,230669960,1,0
37,11808392,1,0
37,194875027,1,0
37,198385300,1,0
37,185790102,1,0
37,84201112,1,0
37,213073561,1,0
37,200498845,1,0
37,183799454,1,0
37,188649123,1,0
37,206835363,1,0
37,229519013,1,0
37,120147622,1,0
37,59465382,1,0
37,226393774,1,0
37,144256692,1,0
37,191159999,1,0
37,14225093,1,0
37,212623048,1,0
37,16019151,1,0
37,113798872,1,0
37,194338521,1,0
37,186187494,1,0
37,220225255,1,0
37,51490542,1,0
37,103288562,1,0
37,188567282,1,0
37,10743543,1,0
37,9219838,1,0
37,200052480,1,0
37,158002952,1,0
37,4353803,1,0
37,214241035,1,0
37,199499533,1,0
37,205913902,1,0
37,187273009,1,0
37,220843827,1,0
37,108670772,1,0
37,208174900,1,0
37,184991548,0,1
37,198205248,1,0
37,187256640,1,0
37,43712322,1,0
37,78520132,1,0
37,186904388,1,0
37,189685577,1,0
37,203468630,1,0
37,18943841,1,0
37,205496163,1,0
37,203730789,1,0
37,8785766,0,1
37,192229223,1,0
37,197234536,1,0
37,188100470,1,0
37,49397622,1,0
37,6057849,1,0
37,149172092,1,0
37,175300482,1,0
37,3436418,1,0
37,196095880,1,0
37,208965513,1,0
37,208015243,1,0
37,158465932,1,0
37,54914962,1,0
37,225509283,1,0
37,185409444,1,0
37,156270502,1,0
37,192032680,1,0
37,130158522,1,0
37,188190655,1,0
37,230285247,1,0
37,230969285,1,0
37,225226693,1,0
37,200548296,1,0
37,188530638,1,0
37,227524561,1,0
37,188010474,1,0
37,216489965,1,0
37,6758382,1,0
37,11149295,1,0
37,202424309,1,0
37,233426938,1,0
37,209453152,1,0
37,128991232,1,0
37,146040842,1,0
37,188194830,1,0
37,226779164,1,0
37,137420832,1,1
37,140965932,1,0
37,211365934,1,0
37,201822256,1,0
37,98742322,1,0
37,20238391,1,0
37,199290936,1,0
37,215619639,0,1
37,13547579,1,0
37,199602237,1,0
37,14532681,1,0
37,188297294,1,0
37,21563471,1,0
37,156086352,1,0
37,187254868,1,0
37,38506582,1,0
37,56997982,1,0
37,9105503,1,0
37,221423715,1,0
37,7485542,1,0
37,148211832,1,0
37,12505220,1,0
37,190939281,1,0
37,81924252,1,0
37,95860892,1,0
37,187639969,1,0
37,2179235,1,0
37,198066340,1,0
37,129122472,1,0
37,12925101,1,0
37,202119345,1,0
37,207370422,1,0
37,191758521,1,0
37,82284732,1,0
37,29532352,1,0
37,10758349,1,0
37,216723661,1,0
37,43573462,1,0
37,203055322,1,0
37,220555487,1,0
37,174031072,1,0
37,210137314,1,0
37,33155302,1,0
37,14051566,1,0
37,224954611,1,0
37,159654132,1,0
37,1962233,1,0
37,189401341,1,0
37,208840957,1,0
37,208066820,1,0
37,217663750,1,0
37,10066189,0,1
37,208083240,1,0
37,187572521,1,0
37,209099058,1,0
37,6961459,1,0
37,210807107,1,0
37,203192644,1,0
37,188348741,1,0
37,198117708,1,0
37,109089102,1,0
37,185532751,1,0
37,8921426,1,0
37,191512916,1,0
37,37118292,1,0
37,213901653,1,0
37,174057822,1,0
37,191220068,1,0
37,45298022,1,0
37,13678954,1,0
37,7559534,1,0
37,15284591,1,0
37,215179635,1,0
37,194742643,1,0
37,191621498,1,0
37,211190144,1,0
37,5173635,1,0
37,28608902,1,0
37,93983122,1,0
37,207499677,1,0
37,228370847,1,0
37,41855402,1,0
37,146112942,1,0
37,210649524,1,0
37,635319,1,0
37,13273531,1,0
37,5579198,1,0
37,220297664,1,0
37,8079808,1,0
37,71424452,1,0
37,150907332,1,0
37,6603223,1,0
37,208253400,1,0
37,10553819,1,0
37,229693920,1,0
37,209660386,1,0
37,190761456,1,0
37,130988532,1,0
37,205535742,1,0
37,13687304,1,0
37,226310667,1,0
37,64455192,1,0
37,226128410,1,0
37,207583772,0,1
37,32809502,1,0
37,224336417,1,0
37,195951151,1,0
37,125274672,1,0
37,53516852,1,0
37,211006026,1,0
37,233859668,1,0
37,110832222,1,0
37,137261662,1,0
37,195301990,1,0
37,212243049,1,0
37,179884652,0,1
37,227414637,1,0
37,222288505,1,0
37,212054650,1,0
37,177009282,0,1
37,209447556,1,0
37,229831302,1,0
37,85715592,1,0
37,13582987,1,0
37,11416204,1,0
37,184586892,1,0
37,200790668,1,0
37,8473236,1,0
37,201800343,1,0
37,33198752,1,0
37,121705122,1,0
37,195574437,1,0
37,4602540,1,0
37,57041582,1,0
37,181531312,1,0
37,183556787,1,0
37,9702068,1,0
37,44927672,1,0
37,228682424,1,0
37,223312572,1,0
37,196725445,1,0
37,58950342,1,0
37,207563463,1,0
37,12229328,1,0
37,109826772,1,0
37,195654361,0,1
37,9745115,1,0
37,13501170,1,0
37,161561332,1,0
37,205257465,1,0
37,137411322,1,0
37,33628922,1,0
37,207788795,1,0
37,203281152,1,0
37,227480320,1,0
37,209216260,1,0
37,12757769,1,0
37,99924752,1,0
37,40221462,1,0
37,213568281,1,0
37,200735518,1,0
37,223910698,0,1
37,41954092,1,0
37,212038445,1,0
37,198380339,1,0
37,6765365,1,0
37,11221820,1,0
37,149975872,1,0
37,226437965,1,0
37,222712658,0,1
37,9278294,1,0
37,223738717,1,0
37,223646557,1,0
37,47618912,1,0
37,216267622,1,0
37,210561896,0,1
37,227869544,1,0
37,10234731,1,0
37,207401844,1,0
37,131523452,1,0
37,192033663,1,0
37,119628682,1,0
37,98198412,0,1
37,189633429,1,0
37,216955806,1,0
37,33659822,1,0
37,202787758,1,0
37,13702065,1,0
37,216421300,1,0
37,233675700,1,0
37,14390209,0,1
37,190026711,1,0
37,229188569,1,0
37,208350173,1,0
37,51485662,1,0
37,229692381,1,0
37,4088809,1,0
37,38591482,1,0
37,208176128,1,0
37,140274692,1,0
37,193248264,1,0
37,91626512,1,0
37,198188049,1,0
37,111592472,0,1
37,190147610,1,0
37,213568542,1,0
37,204524586,1,0
37,7726130,1,0
37,3380276,1,0
37,205704257,1,0
37,154920002,1,0
37,14160964,1,0
37,124310602,1,0
37,81970252,1,0
37,206296158,1,0
37,9340001,1,0
37,126323812,1,0
37,185422955,1,0
37,184792175,1,0
37,201774191,1,0
37,10083446,0,1
37,72379512,1,0
37,100099192,1,0
37,59892862,1,0
37,221385858,1,0
37,215876742,1,0
37,216034438,1,0
37,205677713,1,1
37,198067348,1,0
37,83029142,1,0
37,183223448,1,0
37,192965786,1,0
37,49743012,1,0
37,13667508,1,0
37,229717183,1,0
37,183297218,1,0
37,207287492,1,0
37,209407174,1,0
37,45178062,1,0
37,213200089,1,0
37,81196252,1,0
37,185591004,1,0
37,189574367,1,0
37,35218662,1,0
37,212577516,1,0
37,58756332,1,0
37,5985520,1,0
37,195757297,1,0
37,235689203,1,0
37,82238712,1,0
37,218975482,1,0
37,103496962,1,0
37,152786182,1,0
37,46486792,1,0
37,220902665,1,0
37,225555724,1,0
37,115037452,1,0
37,207265038,1,0
37,161041682,1,0
37,191966482,1,0
37,220867862,1,0
37,3710232,1,0
37,188527897,1,0
37,190717209,1,0
37,182574366,1,0
37,205874466,1,0
37,53695782,1,0
37,190055719,1,0
37,10716469,0,1
37,43871542,1,0
37,188671296,1,0
37,221259073,1,0
37,212770120,0,1
37,218062154,1,0
37,58619242,1,0
37,28245362,1,0
37,14173571,1,0
37,211363204,1,0
37,11462026,1,0
37,202597783,1,0
37,207420826,1,0
37,3614107,1,0
37,212108700,1,0
37,11742625,1,0
37,197066151,1,0
37,35235252,1,0
37,9831878,1,0
37,8979910,1,0
37,10743245,1,0
37,140103122,1,0
37,96869842,1,0
37,113362402,1,0
37,9999847,1,0
37,118484462,0,1
37,216780271,1,0
37,8809972,1,0
37,216927741,1,0
37,205954558,1,0
37,11107841,0,1
37,210818574,1,0
37,113655312,1,0
37,208352792,1,0
37,10055195,1,0
37,224165408,1,0
37,208188965,1,0
37,208389674,1,0
37,229418539,1,0
37,9043499,1,0
37,208125485,1,0
37,182763054,1,0
37,58682932,1,0
37,225949237,1,0
37,209432118,1,0
37,206624315,1,0
37,195288637,1,0
37,206282306,1,0
37,223348295,1,0
37,211621454,1,0
37,2573903,1,0
37,216186447,1,0
37,199104094,1,0
37,41473632,1,0
37,34633322,1,0
37,211377778,1,0
37,104091252,1,0
37,70403712,1,0
37,233387655,1,0
37,179019412,1,0
37,183015093,1,0
37,198399671,1,0
37,9475768,1,0
37,187025081,1,0
37,9422523,1,0
37,17319611,0,1
37,219764412,1,0
37,4720318,1,0
37,204097214,1,0
37,227530431,1,0
37,188589763,1,0
37,209360581,1,0
37,32671432,1,0
37,50452172,1,0
37,74272472,1,0
37,161847002,1,0
37,62662372,1,0
37,9455335,1,0
37,217476844,0,1
37,211400429,1,0
37,10514162,1,0
37,10878718,1,0
37,189431560,1,0
37,28294922,1,0
37,6055703,1,0
37,177731352,1,0
37,202919711,1,0
37,221724454,1,0
37,204318533,1,0
37,31901512,0,1
37,1726285,1,0
37,221830992,1,0
37,72367952,1,0
37,13614935,1,0
37,11173720,1,0
37,224483168,1,0
37,221437801,1,0
37,186247021,1,0
37,190076793,1,0
37,183119747,1,0
37,5166997,1,0
37,211611544,1,0
37,110905242,1,0
37,5838751,1,0
37,198309808,1,0
37,214323124,1,0
37,13260727,1,0
37,137230272,1,0
37,238696387,1,0
37,192419782,1,0
37,216092618,1,0
37,45002702,1,0
37,206280668,1,0
37,237311969,1,0
37,187496418,1,0
37,8869875,1,0
37,226897907,1,0
37,196614133,1,0
37,195569654,1,0
37,217679870,1,0
37,228655199,1,0
37,210011139,1,0
37,213008387,1,0
37,13018119,1,0
37,30936082,1,0
37,26706942,1,0
37,227805212,1,0
37,172136492,1,0
37,205502516,0,1
37,206590005,1,0
37,149104712,1,0
37,3834957,1,0
37,53054542,1,0
37,53452882,1,0
37,21489751,1,0
37,93765722,1,0
37,184029284,1,0
37,100333672,1,0
37,14631019,1,0
37,202105967,1,0
37,97593462,1,0
37,10575998,1,0
37,4695167,1,0
37,48947332,1,0
37,224332940,1,0
37,188179597,1,0
37,106513552,1,0
37,7631008,1,0
37,189350049,1,1
37,197068964,1,0
37,188534952,1,0
37,185881770,1,0
37,7599276,1,0
37,155052242,1,0
37,185407708,0,1
37,205196518,1,0
37,207298792,1,0
37,208853225,0,1
37,190211306,1,0
37,185439469,1,0
37,178011382,1,0
37,197934327,1,0
37,66358532,1,0
37,201497860,1,0
37,9611536,1,0
37,207293721,1,0
37,11778333,1,0
37,20531501,1,0
37,198499631,1,0
37,207854895,1,0
37,195896627,1,0
37,190896444,1,0
37,205576520,0,1
37,16136521,1,0
37,184530249,1,0
37,213226825,1,0
37,229030228,1,0
37,205933914,1,0
37,223569254,0,1
37,199930215,1,0
37,227770731,1,0
37,182531437,1,0
37,194629997,1,0
37,150039922,1,0
37,206922099,1,0
37,73959802,1,0
37,7227770,1,0
37,185576827,1,0
37,189671808,1,0
37,83808642,1,0
37,214078851,1,0
37,190044564,1,0
37,203912599,1,0
37,13587871,1,0
37,218064297,1,0
37,144590252,1,0
37,12098992,1,0
37,25185712,1,0
37,185471408,0,1
37,227981745,1,0
37,182997429,1,0
37,61238712,1,0
37,6779322,1,0
37,198894011,1,0
37,101674432,1,0
37,59738562,1,0
37,14621123,1,0
37,219462083,1,0
37,230279623,1,0
37,123283912,1,0
37,213028297,1,0
37,183783884,1,0
37,220831181,1,0
37,28045782,1,0
37,192668123,1,0
37,12394991,1,0
37,211479025,1,0
37,215293429,1,0
37,201647608,1,0
37,202684920,1,0
37,189837818,1,0
37,198733304,1,0
37,229115387,1,0
37,14105085,1,0
37,63998462,1,0
37,14607883,1,0
37,186378767,1,0
37,59475472,1,0
37,57803282,1,1
37,8403475,1,0
37,9124374,1,0
37,220768796,1,0
37,14415392,1,0
37,218470947,1,0
37,182751789,1,0
37,29493812,1,0
37,161786432,1,0
37,214146636,1,0
37,216018514,1,0
37,10596950,1,0
37,73895512,1,0
37,15298141,1,0
37,191098462,1,0
37,183423583,0,1
37,196945510,1,0
37,179364462,1,0
37,176407152,1,0
37,199012976,1,0
37,186662514,1,0
37,195203706,1,0
37,108678782,1,0
37,199842432,1,0
37,9795205,0,1
37,9246344,1,0
37,413321,1,0
37,226206347,1,0
37,226058893,1,0
37,7964302,1,0
37,198394510,1,0
37,158069392,1,0
37,13379218,1,0
37,136264352,1,0
37,7984807,1,0
37,209843887,1,0
37,224808631,1,0
37,13533889,1,0
37,186137286,1,0
37,216963792,1,0
37,164229842,1,0
37,183381715,1,0
37,60613332,1,0
37,193563349,1,0
37,209378020,1,0
37,6595301,1,0
37,214482662,1,0
37,185874155,1,0
37,228677357,1,0
37,228848370,1,0
37,173228792,1,0
